id,name,parentId,level,hasDescription,kind
023016121035,Buk - obszar wiejski,023016121033,6,False,5
023016121042,Czerwonak,023016121000,6,False,2
023016121052,Dopiewo,023016121000,6,False,2
023016121062,Kleszczewo,023016121000,6,False,2
023016121072,Komorniki,023016121000,6,False,2
023016121083,Kostrzyn,023016121000,6,False,3
023016121084,Kostrzyn - miasto,023016121083,6,False,4
023016121085,Kostrzyn - obszar wiejski,023016121083,6,False,5
023016121093,Kórnik,023016121000,6,False,3
023016121094,Kórnik - miasto,023016121093,6,False,4
023016121095,Kórnik - obszar wiejski,023016121093,6,False,5
023016121103,Mosina,023016121000,6,False,3
023016121104,Mosina - miasto,023016121103,6,False,4
023016121105,Mosina - obszar wiejski,023016121103,6,False,5
023016121113,Murowana Goślina,023016121000,6,False,3
023016121114,Murowana Goślina - miasto,023016121113,6,False,4
023016121115,Murowana Goślina - obszar wiejski,023016121113,6,False,5
023016121123,Pobiedziska,023016121000,6,False,3
023016121124,Pobiedziska - miasto,023016121123,6,False,4
023016121125,Pobiedziska - obszar wiejski,023016121123,6,False,5
023016121132,Rokietnica,023016121000,6,False,2
023016121143,Stęszew,023016121000,6,False,3
023016121144,Stęszew - miasto,023016121143,6,False,4
023016121145,Stęszew - obszar wiejski,023016121143,6,False,5
023016121152,Suchy Las,023016121000,6,False,2
023016121163,Swarzędz,023016121000,6,False,3
023016121164,Swarzędz - miasto,023016121163,6,False,4
023016121165,Swarzędz - obszar wiejski,023016121163,6,False,5
023016121172,Tarnowo Podgórne,023016121000,6,False,2
023016124000,Powiat szamotulski,023016100000,5,False,1
023016124011,Obrzycko,023016124000,6,False,1
023016124022,Duszniki,023016124000,6,False,2
023016124032,Kaźmierz,023016124000,6,False,2
023016124042,Obrzycko,023016124000,6,False,2
023016124053,Ostroróg,023016124000,6,False,3
023016124054,Ostroróg - miasto,023016124053,6,False,4
023016124055,Ostroróg - obszar wiejski,023016124053,6,False,5
023016124063,Pniewy,023016124000,6,False,3
023016124064,Pniewy - miasto,023016124063,6,False,4
023016124065,Pniewy - obszar wiejski,023016124063,6,False,5
023016124073,Szamotuły,023016124000,6,False,3
023016124074,Szamotuły - miasto,023016124073,6,False,4
023016124075,Szamotuły - obszar wiejski,023016124073,6,False,5
023016124083,Wronki,023016124000,6,False,3
023016124084,Wronki - miasto,023016124083,6,False,4
023016124085,Wronki - obszar wiejski,023016124083,6,False,5
023016125000,Powiat średzki,023016100000,5,False,1
023016125012,Dominowo,023016125000,6,False,2
023016125022,Krzykosy,023016125000,6,False,2
023016125032,Nowe Miasto nad Wartą,023016125000,6,False,2
023016125043,Środa Wielkopolska,023016125000,6,False,3
023016125044,Środa Wielkopolska - miasto,023016125043,6,False,4
023016125045,Środa Wielkopolska - obszar wiejski,023016125043,6,False,5
023016125052,Zaniemyśl,023016125000,6,True,2
023016125053,Zaniemyśl,023016125000,6,True,3
023016125054,Zaniemyśl - miasto,023016125053,6,True,4
023016125055,Zaniemyśl - obszar wiejski,023016125053,6,True,5
023016126000,Powiat śremski,023016100000,5,False,1
023016126012,Brodnica,023016126000,6,False,2
023016126023,Dolsk,023016126000,6,False,3
023016126024,Dolsk - miasto,023016126023,6,False,4
023016126025,Dolsk - obszar wiejski,023016126023,6,False,5
023016126033,Książ Wielkopolski,023016126000,6,False,3
023016126034,Książ Wielkopolski - miasto,023016126033,6,False,4
023016126035,Książ Wielkopolski - obszar wiejski,023016126033,6,False,5
023016126043,Śrem,023016126000,6,False,3
023016126044,Śrem - miasto,023016126043,6,False,4
023016126045,Śrem - obszar wiejski,023016126043,6,False,5
023016200000,PODREGION MIASTO POZNAŃ,023010000000,4,False,
023016264000,Powiat m. Poznań,023016200000,5,False,2
023016264011,Poznań,023016264000,6,False,1
023200000000,ZACHODNIOPOMORSKIE,020000000000,2,False,
023210000000,REGION ZACHODNIOPOMORSKIE,023200000000,3,False,
023216300000,PODREGION KOSZALIŃSKI,023210000000,4,False,
023216301000,Powiat białogardzki,023216300000,5,False,1
023216301011,Białogard,023216301000,6,False,1
023216301022,Białogard,023216301000,6,False,2
023216301033,Karlino,023216301000,6,False,3
023216301034,Karlino - miasto,023216301033,6,False,4
023216301035,Karlino - obszar wiejski,023216301033,6,False,5
023216301042,Tychowo,023216301000,6,True,2
023216301043,Tychowo,023216301000,6,True,3
023216301044,Tychowo - miasto,023216301043,6,True,4
023216301045,Tychowo - obszar wiejski,023216301043,6,True,5
023216308000,Powiat kołobrzeski,023216300000,5,False,1
023216308011,Kołobrzeg,023216308000,6,False,1
023216308022,Dygowo,023216308000,6,False,2
023216308032,Gościno,023216308000,6,True,2
023216308033,Gościno,023216308000,6,True,3
023216308034,Gościno - miasto,023216308033,6,True,4
023216308035,Gościno - obszar wiejski,023216308033,6,True,5
023216308042,Kołobrzeg,023216308000,6,False,2
023216308052,Rymań,023216308000,6,False,2
023216308062,Siemyśl,023216308000,6,False,2
023216308072,Ustronie Morskie,023216308000,6,False,2
023216309000,Powiat koszaliński,023216300000,5,False,1
023216309012,Będzino,023216309000,6,False,2
023216309022,Biesiekierz,023216309000,6,False,2
023216309033,Bobolice,023216309000,6,False,3
023216309034,Bobolice - miasto,023216309033,6,False,4
023216309035,Bobolice - obszar wiejski,023216309033,6,False,5
023216309042,Manowo,023216309000,6,False,2
023216309052,Mielno,023216309000,6,True,2
023216309053,Mielno,023216309000,6,True,3
023216309054,Mielno - miasto,023216309053,6,True,4
023216309055,Mielno - obszar wiejski,023216309053,6,True,5
023216309063,Polanów,023216309000,6,False,3
023216309064,Polanów - miasto,023216309063,6,False,4
023216309065,Polanów - obszar wiejski,023216309063,6,False,5
023216309073,Sianów,023216309000,6,False,3
023216309074,Sianów - miasto,023216309073,6,False,4
023216309075,Sianów - obszar wiejski,023216309073,6,False,5
023216309082,Świeszyno,023216309000,6,False,2
023216313000,Powiat sławieński,023216300000,5,False,1
023216313011,Darłowo,023216313000,6,False,1
023216313021,Sławno,023216313000,6,False,1
023216313032,Darłowo,023216313000,6,False,2
023216313042,Malechowo,023216313000,6,False,2
023216313052,Postomino,023216313000,6,False,2
023216313062,Sławno,023216313000,6,False,2
023216361000,Powiat m. Koszalin,023216300000,5,False,2
023216361011,Koszalin,023216361000,6,False,1
023216400000,PODREGION SZCZECINECKO-PYRZYCKI,023210000000,4,False,
023216402000,Powiat choszczeński,023216400000,5,False,1
023216402012,Bierzwnik,023216402000,6,False,2
023216402023,Choszczno,023216402000,6,False,3
023216402024,Choszczno - miasto,023216402023,6,False,4
023216402025,Choszczno - obszar wiejski,023216402023,6,False,5
023216402033,Drawno,023216402000,6,False,3
023216402034,Drawno - miasto,023216402033,6,False,4
023216402035,Drawno - obszar wiejski,023216402033,6,False,5
023216402042,Krzęcin,023216402000,6,False,2
023216402053,Pełczyce,023216402000,6,False,3
023216402054,Pełczyce - miasto,023216402053,6,False,4
023216402055,Pełczyce - obszar wiejski,023216402053,6,False,5
023216402063,Recz,023216402000,6,False,3
023216402064,Recz - miasto,023216402063,6,False,4
023216402065,Recz - obszar wiejski,023216402063,6,False,5
023216403000,Powiat drawski,023216400000,5,False,1
023216403013,Czaplinek,023216403000,6,False,3
023216403014,Czaplinek - miasto,023216403013,6,False,4
023216403015,Czaplinek - obszar wiejski,023216403013,6,False,5
023216403023,Drawsko Pomorskie,023216403000,6,False,3
023216403024,Drawsko Pomorskie - miasto,023216403023,6,False,4
023216403025,Drawsko Pomorskie - obszar wiejski,023216403023,6,False,5
023216403033,Kalisz Pomorski,023216403000,6,False,3
023216403034,Kalisz Pomorski - miasto,023216403033,6,False,4
023216403035,Kalisz Pomorski - obszar wiejski,023216403033,6,False,5
023216403042,Ostrowice,023216403000,6,True,2
023216403052,Wierzchowo,023216403000,6,False,2
023216403063,Złocieniec,023216403000,6,False,3
023216403064,Złocieniec - miasto,023216403063,6,False,4
023216403065,Złocieniec - obszar wiejski,023216403063,6,False,5
023216410000,Powiat myśliborski,023216400000,5,False,1
023216410013,Barlinek,023216410000,6,False,3
023216410014,Barlinek - miasto,023216410013,6,False,4
023216410015,Barlinek - obszar wiejski,023216410013,6,False,5
023216410022,Boleszkowice,023216410000,6,False,2
023216410033,Dębno,023216410000,6,False,3
023216410034,Dębno - miasto,023216410033,6,False,4
023216410035,Dębno - obszar wiejski,023216410033,6,False,5
023216410043,Myślibórz,023216410000,6,False,3
023216410044,Myślibórz - miasto,023216410043,6,False,4
023216410045,Myślibórz - obszar wiejski,023216410043,6,False,5
023216410052,Nowogródek Pomorski,023216410000,6,False,2
023216412000,Powiat pyrzycki,023216400000,5,False,1
023216412012,Bielice,023216412000,6,False,2
023216412022,Kozielice,023216412000,6,False,2
023216412033,Lipiany,023216412000,6,False,3
023216412034,Lipiany - miasto,023216412033,6,False,4
023216412035,Lipiany - obszar wiejski,023216412033,6,False,5
023216412042,Przelewice,023216412000,6,False,2
023216412053,Pyrzyce,023216412000,6,False,3
023216412054,Pyrzyce - miasto,023216412053,6,False,4
023216412055,Pyrzyce - obszar wiejski,023216412053,6,False,5
023216412062,Warnice,023216412000,6,False,2
023216415000,Powiat szczecinecki,023216400000,5,False,1
023216415011,Szczecinek,023216415000,6,False,1
023216415023,Barwice,023216415000,6,False,3
023216415024,Barwice - miasto,023216415023,6,False,4
023216415025,Barwice - obszar wiejski,023216415023,6,False,5
023216415033,Biały Bór,023216415000,6,False,3
023216415034,Biały Bór - miasto,023216415033,6,False,4
023216415035,Biały Bór - obszar wiejski,023216415033,6,False,5
023216415043,Borne Sulinowo,023216415000,6,False,3
023216415044,Borne Sulinowo - miasto,023216415043,6,False,4
023216415045,Borne Sulinowo - obszar wiejski,023216415043,6,False,5
023216415052,Grzmiąca,023216415000,6,False,2
023216415062,Szczecinek,023216415000,6,False,2
023216416000,Powiat świdwiński,023216400000,5,False,1
023216416011,Świdwin,023216416000,6,False,1
023216416022,Brzeżno,023216416000,6,False,2
023216416033,Połczyn-Zdrój,023216416000,6,False,3
023216416034,Połczyn-Zdrój - miasto,023216416033,6,False,4
023216416035,Połczyn-Zdrój - obszar wiejski,023216416033,6,False,5
023216416042,Rąbino,023216416000,6,False,2
023216416052,Sławoborze,023216416000,6,False,2
023216416062,Świdwin,023216416000,6,False,2
023216417000,Powiat wałecki,023216400000,5,False,1
023216417011,Wałcz,023216417000,6,False,1
023216417023,Człopa,023216417000,6,False,3
023216417024,Człopa - miasto,023216417023,6,False,4
023216417025,Człopa - obszar wiejski,023216417023,6,False,5
023216417033,Mirosławiec,023216417000,6,False,3
023216417034,Mirosławiec - miasto,023216417033,6,False,4
023216417035,Mirosławiec - obszar wiejski,023216417033,6,False,5
023216417043,Tuczno,023216417000,6,False,3
023216417044,Tuczno - miasto,023216417043,6,False,4
023216417045,Tuczno - obszar wiejski,023216417043,6,False,5
023216417052,Wałcz,023216417000,6,False,2
023216418000,Powiat łobeski,023216400000,5,True,1
023216418013,Dobra,023216418000,6,True,3
023216418014,Dobra - miasto,023216418013,6,True,4
023216418015,Dobra - obszar wiejski,023216418013,6,True,5
023216418023,Łobez,023216418000,6,True,3
023216418024,Łobez - miasto,023216418023,6,True,4
023216418025,Łobez - obszar wiejski,023216418023,6,True,5
023216418032,Radowo Małe,023216418000,6,True,2
023216418043,Resko,023216418000,6,True,3
023216418044,Resko - miasto,023216418043,6,True,4
023216418045,Resko - obszar wiejski,023216418043,6,True,5
023216418053,Węgorzyno,023216418000,6,True,3
023216418054,Węgorzyno - miasto,023216418053,6,True,4
023216418055,Węgorzyno - obszar wiejski,023216418053,6,True,5
023216500000,PODREGION MIASTO SZCZECIN,023210000000,4,False,
023216562000,Powiat m. Szczecin,023216500000,5,False,2
023216562011,Szczecin,023216562000,6,False,1
023216600000,PODREGION SZCZECIŃSKI,023210000000,4,False,
023216604000,Powiat goleniowski,023216600000,5,True,1
023216604013,Dobra,023216604000,6,True,3
023216604014,Dobra - miasto,023216604013,6,True,4
023216604015,Dobra - obszar wiejski,023216604013,6,True,5
023216604023,Goleniów,023216604000,6,False,3
023216604024,Goleniów - miasto,023216604023,6,False,4
023216604025,Goleniów - obszar wiejski,023216604023,6,False,5
023216604033,Maszewo,023216604000,6,False,3
023216604034,Maszewo - miasto,023216604033,6,False,4
023216604035,Maszewo - obszar wiejski,023216604033,6,False,5
023216604043,Nowogard,023216604000,6,False,3
023216604044,Nowogard - miasto,023216604043,6,False,4
023216604045,Nowogard - obszar wiejski,023216604043,6,False,5
023216604052,Osina,023216604000,6,False,2
023216604062,Przybiernów,023216604000,6,False,2
023216604072,Stepnica,023216604000,6,True,2
023216604073,Stepnica,023216604000,6,True,3
023216604074,Stepnica - miasto,023216604073,6,True,4
023216604075,Stepnica - obszar wiejski,023216604073,6,True,5
023216605000,Powiat gryficki,023216600000,5,True,1
023216605012,Brojce,023216605000,6,False,2
023216605023,Gryfice,023216605000,6,False,3
023216605024,Gryfice - miasto,023216605023,6,False,4
023216605025,Gryfice - obszar wiejski,023216605023,6,False,5
023216605032,Karnice,023216605000,6,False,2
023216605043,Płoty,023216605000,6,False,3
023216605044,Płoty - miasto,023216605043,6,False,4
023216605045,Płoty - obszar wiejski,023216605043,6,False,5
023216605052,Radowo Małe,023216605000,6,True,2
023216605063,Resko,023216605000,6,True,3
023216605064,Resko - miasto,023216605063,6,True,4
023216605065,Resko - obszar wiejski,023216605063,6,True,5
023216605072,Rewal,023216605000,6,False,2
023216605083,Trzebiatów,023216605000,6,False,3
023216605084,Trzebiatów - miasto,023216605083,6,False,4
023216605085,Trzebiatów - obszar wiejski,023216605083,6,False,5
023216606000,Powiat gryfiński,023216600000,5,False,1
023216606012,Banie,023216606000,6,False,2
023216606023,Cedynia,023216606000,6,False,3
023216606024,Cedynia - miasto,023216606023,6,False,4
023216606025,Cedynia - obszar wiejski,023216606023,6,False,5
023216606033,Chojna,023216606000,6,False,3
023216606034,Chojna - miasto,023216606033,6,False,4
023216606035,Chojna - obszar wiejski,023216606033,6,False,5
023216606043,Gryfino,023216606000,6,False,3
023216606044,Gryfino - miasto,023216606043,6,False,4
023216606045,Gryfino - obszar wiejski,023216606043,6,False,5
023216606053,Mieszkowice,023216606000,6,False,3
023216606054,Mieszkowice - miasto,023216606053,6,False,4
023216606055,Mieszkowice - obszar wiejski,023216606053,6,False,5
023216606063,Moryń,023216606000,6,False,3
023216606064,Moryń - miasto,023216606063,6,False,4
023216606065,Moryń - obszar wiejski,023216606063,6,False,5
023216606072,Stare Czarnowo,023216606000,6,False,2
023216606083,Trzcińsko-Zdrój,023216606000,6,False,3
023216606084,Trzcińsko-Zdrój - miasto,023216606083,6,False,4
023216606085,Trzcińsko-Zdrój - obszar wiejski,023216606083,6,False,5
023216606092,Widuchowa,023216606000,6,False,2
023216607000,Powiat kamieński,023216600000,5,False,1
023216607012,Dziwnów,023216607000,6,True,2
023216607013,Dziwnów,023216607000,6,True,3
023216607014,Dziwnów - miasto,023216607013,6,True,4
023216607015,Dziwnów - obszar wiejski,023216607013,6,True,5
023216607023,Golczewo,023216607000,6,False,3
023216607024,Golczewo - miasto,023216607023,6,False,4
023216607025,Golczewo - obszar wiejski,023216607023,6,False,5
023216607033,Kamień Pomorski,023216607000,6,False,3
023216607034,Kamień Pomorski - miasto,023216607033,6,False,4
023216607035,Kamień Pomorski - obszar wiejski,023216607033,6,False,5
023216607043,Międzyzdroje,023216607000,6,False,3
023216607044,Międzyzdroje - miasto,023216607043,6,False,4
023216607045,Międzyzdroje - obszar wiejski,023216607043,6,False,5
023216607052,Świerzno,023216607000,6,False,2
023216607063,Wolin,023216607000,6,False,3
023216607064,Wolin - miasto,023216607063,6,False,4
023216607065,Wolin - obszar wiejski,023216607063,6,False,5
023216611000,Powiat policki,023216600000,5,False,1
023216611012,Dobra (Szczecińska),023216611000,6,False,2
023216611022,Kołbaskowo,023216611000,6,False,2
023216611033,Nowe Warpno,023216611000,6,False,3
023216611034,Nowe Warpno - miasto,023216611033,6,False,4
023216611035,Nowe Warpno - obszar wiejski,023216611033,6,False,5
023216611043,Police,023216611000,6,False,3
023216611044,Police - miasto,023216611043,6,False,4
023216611045,Police - obszar wiejski,023216611043,6,False,5
023216614000,Powiat stargardzki,023216600000,5,True,1
023216614011,Stargard,023216614000,6,True,1
023216614023,Chociwel,023216614000,6,False,3
023216614024,Chociwel - miasto,023216614023,6,False,4
023216614025,Chociwel - obszar wiejski,023216614023,6,False,5
023216614033,Dobrzany,023216614000,6,False,3
023216614034,Dobrzany - miasto,023216614033,6,False,4
023216614035,Dobrzany - obszar wiejski,023216614033,6,False,5
023216614042,Dolice,023216614000,6,False,2
023216614053,Ińsko,023216614000,6,False,3
023216614054,Ińsko - miasto,023216614053,6,False,4
023216614055,Ińsko - obszar wiejski,023216614053,6,False,5
023216614062,Kobylanka,023216614000,6,False,2
023216614073,Łobez,023216614000,6,True,3
023216614074,Łobez - miasto,023216614073,6,True,4
023216614075,Łobez - obszar wiejski,023216614073,6,True,5
023216614082,Marianowo,023216614000,6,False,2
023216614092,Stara Dąbrowa,023216614000,6,False,2
023216614102,Stargard,023216614000,6,True,2
023216614113,Suchań,023216614000,6,False,3
023216614114,Suchań - miasto,023216614113,6,False,4
023216614115,Suchań - obszar wiejski,023216614113,6,False,5
023216614123,Węgorzyno,023216614000,6,True,3
023216614124,Węgorzyno - miasto,023216614123,6,True,4
023216614125,Węgorzyno - obszar wiejski,023216614123,6,True,5
023216663000,Powiat m. Świnoujście,023216600000,5,False,2
023216663011,Świnoujście,023216663000,6,False,1
030000000000,MAKROREGION POŁUDNIOWO-ZACHODNI,000000000000,1,False,
030200000000,DOLNOŚLĄSKIE,030000000000,2,False,
030210000000,REGION DOLNOŚLĄSKIE,030200000000,3,False,
030210100000,PODREGION JELENIOGÓRSKI,030210000000,4,False,
030210101000,Powiat bolesławiecki,030210100000,5,False,1
030210101011,Bolesławiec,030210101000,6,False,1
030210101022,Bolesławiec,030210101000,6,False,2
030210101032,Gromadka,030210101000,6,False,2
030210101043,Nowogrodziec,030210101000,6,False,3
030210101044,Nowogrodziec - miasto,030210101043,6,False,4
030210101045,Nowogrodziec - obszar wiejski,030210101043,6,False,5
030210101052,Osiecznica,030210101000,6,False,2
030210101062,Warta Bolesławiecka,030210101000,6,False,2
030210105000,Powiat jaworski,030210100000,5,False,1
030210105011,Jawor,030210105000,6,False,1
030210105023,Bolków,030210105000,6,False,3
030210105024,Bolków - miasto,030210105023,6,False,4
030210105025,Bolków - obszar wiejski,030210105023,6,False,5
030210105032,Męcinka,030210105000,6,False,2
030210105042,Mściwojów,030210105000,6,False,2
030210105052,Paszowice,030210105000,6,False,2
030210105062,Wądroże Wielkie,030210105000,6,False,2
030210106000,Powiat karkonoski,030210100000,5,True,1
030210106011,Karpacz,030210106000,6,False,1
030210106021,Kowary,030210106000,6,False,1
030210106031,Piechowice,030210106000,6,False,1
030210106041,Szklarska Poręba,030210106000,6,False,1
030210106052,Janowice Wielkie,030210106000,6,False,2
030210106062,Jeżów Sudecki,030210106000,6,False,2
030210106072,Mysłakowice,030210106000,6,False,2
030210106082,Podgórzyn,030210106000,6,False,2
030210106092,Stara Kamienica,030210106000,6,False,2
030210107000,Powiat kamiennogórski,030210100000,5,False,1
030210107011,Kamienna Góra,030210107000,6,False,1
030210107022,Kamienna Góra,030210107000,6,False,2
030210107033,Lubawka,030210107000,6,False,3
030210107034,Lubawka - miasto,030210107033,6,False,4
030210107035,Lubawka - obszar wiejski,030210107033,6,False,5
030210107042,Marciszów,030210107000,6,False,2
030210110000,Powiat lubański,030210100000,5,False,1
030210110011,Lubań,030210110000,6,False,1
030210110021,Świeradów-Zdrój,030210110000,6,False,1
030210110033,Leśna,030210110000,6,False,3
030210110034,Leśna - miasto,030210110033,6,False,4
030210110035,Leśna - obszar wiejski,030210110033,6,False,5
030210110042,Lubań,030210110000,6,False,2
030210110052,Olszyna,030210110000,6,True,2
030210110053,Olszyna,030210110000,6,True,3
030210110054,Olszyna - miasto,030210110053,6,True,4
030210110055,Olszyna - obszar wiejski,030210110053,6,True,5
030210110062,Platerówka,030210110000,6,False,2
030210110072,Siekierczyn,030210110000,6,False,2
030210112000,Powiat lwówecki,030210100000,5,False,1
030210112013,Gryfów Śląski,030210112000,6,False,3
030210112014,Gryfów Śląski - miasto,030210112013,6,False,4
030210112015,Gryfów Śląski - obszar wiejski,030210112013,6,False,5
030210112023,Lubomierz,030210112000,6,False,3
030210112024,Lubomierz - miasto,030210112023,6,False,4
030210112025,Lubomierz - obszar wiejski,030210112023,6,False,5
030210112033,Lwówek Śląski,030210112000,6,False,3
030210112034,Lwówek Śląski - miasto,030210112033,6,False,4
030210112035,Lwówek Śląski - obszar wiejski,030210112033,6,False,5
030210112043,Mirsk,030210112000,6,False,3
030210112044,Mirsk - miasto,030210112043,6,False,4
030210112045,Mirsk - obszar wiejski,030210112043,6,False,5
030210112053,Wleń,030210112000,6,False,3
030210112054,Wleń - miasto,030210112053,6,False,4
030210112055,Wleń - obszar wiejski,030210112053,6,False,5
030210125000,Powiat zgorzelecki,030210100000,5,False,1
030210125011,Zawidów,030210125000,6,False,1
030210125021,Zgorzelec,030210125000,6,False,1
030210125033,Bogatynia,030210125000,6,False,3
030210125034,Bogatynia - miasto,030210125033,6,False,4
030210125035,Bogatynia - obszar wiejski,030210125033,6,False,5
030210125043,Pieńsk,030210125000,6,False,3
030210125044,Pieńsk - miasto,030210125043,6,False,4
030210125045,Pieńsk - obszar wiejski,030210125043,6,False,5
030210125052,Sulików,030210125000,6,False,2
030210125063,Węgliniec,030210125000,6,False,3
030210125064,Węgliniec - miasto,030210125063,6,False,4
030210125065,Węgliniec - obszar wiejski,030210125063,6,False,5
030210125072,Zgorzelec,030210125000,6,False,2
030210126000,Powiat złotoryjski,030210100000,5,False,1
030210126011,Wojcieszów,030210126000,6,False,1
030210126021,Złotoryja,030210126000,6,False,1
030210126032,Pielgrzymka,030210126000,6,False,2
030210126043,Świerzawa,030210126000,6,False,3
030210126044,Świerzawa - miasto,030210126043,6,False,4
030210126045,Świerzawa - obszar wiejski,030210126043,6,False,5
030210126052,Zagrodno,030210126000,6,False,2
030210126062,Złotoryja,030210126000,6,False,2
030210161000,Powiat m. Jelenia Góra,030210100000,5,False,2
030210161011,Jelenia Góra,030210161000,6,False,1
030210200000,PODREGION LEGNICKO-GŁOGOWSKI,030210000000,4,False,
030210203000,Powiat głogowski,030210200000,5,False,1
030210203011,Głogów,030210203000,6,False,1
030210203022,Głogów,030210203000,6,False,2
030210203032,Jerzmanowa,030210203000,6,False,2
030210203042,Kotla,030210203000,6,False,2
030210203052,Pęcław,030210203000,6,False,2
030210203062,Żukowice,030210203000,6,False,2
030210204000,Powiat górowski,030210200000,5,False,1
030210204013,Góra,030210204000,6,False,3
030210204014,Góra - miasto,030210204013,6,False,4
030210204015,Góra - obszar wiejski,030210204013,6,False,5
030210204022,Jemielno,030210204000,6,False,2
030210204032,Niechlów,030210204000,6,False,2
030210204043,Wąsosz,030210204000,6,False,3
030210204044,Wąsosz - miasto,030210204043,6,False,4
030210204045,Wąsosz - obszar wiejski,030210204043,6,False,5
030210209000,Powiat legnicki,030210200000,5,False,1
030210209011,Chojnów,030210209000,6,False,1
030210209022,Chojnów,030210209000,6,False,2
030210209032,Krotoszyce,030210209000,6,False,2
030210209042,Kunice,030210209000,6,False,2
030210209052,Legnickie Pole,030210209000,6,False,2
030210209062,Miłkowice,030210209000,6,False,2
030210209073,Prochowice,030210209000,6,False,3
030210209074,Prochowice - miasto,030210209073,6,False,4
030210209075,Prochowice - obszar wiejski,030210209073,6,False,5
030210209082,Ruja,030210209000,6,False,2
030210211000,Powiat lubiński,030210200000,5,False,1
030210211011,Lubin,030210211000,6,False,1
030210211022,Lubin,030210211000,6,False,2
030210211032,Rudna,030210211000,6,False,2
030210211043,Ścinawa,030210211000,6,False,3
030210211044,Ścinawa - miasto,030210211043,6,False,4
030210211045,Ścinawa - obszar wiejski,030210211043,6,False,5
030210216000,Powiat polkowicki,030210200000,5,False,1
030210216001,Miejska strefa usług publicznych,030210216000,6,False,1
030210216013,Chocianów,030210216000,6,False,3
030210216014,Chocianów - miasto,030210216013,6,False,4
030210216015,Chocianów - obszar wiejski,030210216013,6,False,5
030210216022,Gaworzyce,030210216000,6,False,2
030210216032,Grębocice,030210216000,6,False,2
030210216043,Polkowice,030210216000,6,False,3
030210216044,Polkowice - miasto,030210216043,6,False,4
030210216045,Polkowice - obszar wiejski,030210216043,6,False,5
030210216053,Przemków,030210216000,6,False,3
030210216054,Przemków - miasto,030210216053,6,False,4
030210216055,Przemków - obszar wiejski,030210216053,6,False,5
030210216062,Radwanice,030210216000,6,False,2
030210262000,Powiat m. Legnica,030210200000,5,False,2
030210262011,Legnica,030210262000,6,False,1
030210300000,PODREGION WAŁBRZYSKI,030210000000,4,False,
030210302000,Powiat dzierżoniowski,030210300000,5,False,1
030210302011,Bielawa,030210302000,6,False,1
030210302021,Dzierżoniów,030210302000,6,False,1
030210302031,Pieszyce,030210302000,6,True,1
030210302033,Pieszyce,030210302000,6,True,3
030210302034,Pieszyce - miasto,030210302033,6,True,4
030210302035,Pieszyce - obszar wiejski,030210302033,6,True,5
030210302041,Piława Górna,030210302000,6,False,1
030210302052,Dzierżoniów,030210302000,6,False,2
030210302062,Łagiewniki,030210302000,6,False,2
030210302073,Niemcza,030210302000,6,False,3
030210302074,Niemcza - miasto,030210302073,6,False,4
030210302075,Niemcza - obszar wiejski,030210302073,6,False,5
030210308000,Powiat kłodzki,030210300000,5,False,1
030210308011,Duszniki-Zdrój,030210308000,6,False,1
030210308021,Kłodzko,030210308000,6,False,1
030210308031,Kudowa-Zdrój,030210308000,6,False,1
030210308041,Nowa Ruda,030210308000,6,False,1
030210308051,Polanica-Zdrój,030210308000,6,False,1
030210308063,Bystrzyca Kłodzka,030210308000,6,False,3
030210308064,Bystrzyca Kłodzka - miasto,030210308063,6,False,4
030210308065,Bystrzyca Kłodzka - obszar wiejski,030210308063,6,False,5
030210308072,Kłodzko,030210308000,6,False,2
030210308083,Lądek-Zdrój,030210308000,6,False,3
030210308084,Lądek-Zdrój - miasto,030210308083,6,False,4
030210308085,Lądek-Zdrój - obszar wiejski,030210308083,6,False,5
030210308092,Lewin Kłodzki,030210308000,6,False,2
030210308103,Międzylesie,030210308000,6,False,3
030210308104,Międzylesie - miasto,030210308103,6,False,4
030210308105,Międzylesie - obszar wiejski,030210308103,6,False,5
030210308112,Nowa Ruda,030210308000,6,False,2
030210308123,Radków,030210308000,6,False,3
030210308124,Radków - miasto,030210308123,6,False,4
030210308125,Radków - obszar wiejski,030210308123,6,False,5
030210308133,Stronie Śląskie,030210308000,6,False,3
030210308134,Stronie Śląskie - miasto,030210308133,6,False,4
030210308135,Stronie Śląskie - obszar wiejski,030210308133,6,False,5
030210308143,Szczytna,030210308000,6,False,3
030210308144,Szczytna - miasto,030210308143,6,False,4
030210308145,Szczytna - obszar wiejski,030210308143,6,False,5
030210319000,Powiat świdnicki,030210300000,5,False,1
030210319011,Świdnica,030210319000,6,False,1
030210319021,Świebodzice,030210319000,6,False,1
030210319032,Dobromierz,030210319000,6,False,2
030210319043,Jaworzyna Śląska,030210319000,6,False,3
030210319044,Jaworzyna Śląska - miasto,030210319043,6,False,4
030210319045,Jaworzyna Śląska - obszar wiejski,030210319043,6,False,5
030210319052,Marcinowice,030210319000,6,False,2
030210319063,Strzegom,030210319000,6,False,3
030210319064,Strzegom - miasto,030210319063,6,False,4
030210319065,Strzegom - obszar wiejski,030210319063,6,False,5
030210319072,Świdnica,030210319000,6,False,2
030210319083,Żarów,030210319000,6,False,3
030210319084,Żarów - miasto,030210319083,6,False,4
030210319085,Żarów - obszar wiejski,030210319083,6,False,5
030210321000,Powiat wałbrzyski,030210300000,5,True,1
